text,category,category_id,thumb_cmc_pitch,thumb_cmc_yaw,index_mcp_pitch,middle_mcp_pitch,pinky_mcp_pitch,ring_mcp_pitch
把手型调整为像写数字3的姿势，三指形成一个曲线形态。,Gesture_Social,5,92,117,255,255,255,0
三根手指呈现可辨识的弯曲形状，拇指与另两指在侧面微贴，整体像数字3。,Gesture_Social,5,92,117,255,255,255,0
让三根手指以流畅的曲线聚拢成3的轮廓，其他手指不参与动作。,Gesture_Social,5,92,117,255,255,255,0
做出数字“4”的手势（大拇指收进掌心，其余四指张开）。,Gesture_Social,5,92,117,255,255,255,255
以完成数字4为目标，确保拇指收进掌心，其他四指保持张开状态以形成数字4的形态。,Gesture_Social,5,92,117,255,255,255,255
将拇指收回到掌心，其余四指全部伸直并并拢，呈现数字4的手势。,Gesture_Social,5,92,117,255,255,255,255
完成一个数字4的姿态：拇指缩回到掌心，其余四指张开并呈对齐状态。,Gesture_Social,5,92,117,255,255,255,255
把拇指收起放在掌心，剩下的四指完全伸直，形成数字4的视觉效果。,Gesture_Social,5,92,117,255,255,255,255
以数字4为任务核心，确保拇指在掌内，其他四指张开呈现清晰的数字4形状。,Gesture_Social,5,92,117,255,255,255,255
目标是数字4：拇指收进掌中，其余四指完全伸直且整齐展开。,Gesture_Social,5,92,117,255,255,255,255
让手势看起来像数字4，拇指收回到掌心，四指保持伸直并分布均匀。,Gesture_Social,5,92,117,255,255,255,255
执行数字4的手势，拇指缩回掌心，其他四指全部伸展且呈现稳定的角度。,Gesture_Social,5,92,117,255,255,255,255
把拇指收进掌心，剩下的四指伸直并呈现出标准的4形，请保持此姿态。,Gesture_Social,5,92,117,255,255,255,255
为了数字4的姿势，拇指缓缓回到掌心，四指保持伸直与对齐，形成清晰的数字4,Gesture_Social,5,92,117,255,255,255,255
拇指朝下，比出一个“倒赞”的嘲讽手势。,Gesture_Social,5,250,79,0,0,0,0
把手指的姿势调整成一个竖起大拇指下压的姿态，表示对方不值得尊重的嘲讽含义。,Gesture_Social,5,250,79,0,0,0,0
大拇指向下压，其他手指保持轻微弯曲，传达一种蔑视的嘲讽情绪。,Gesture_Social,5,250,79,0,0,0,0
用拇指向下的动作做一个讽刺的手势，强调对方的不被认可。,Gesture_Social,5,250,79,0,0,0,0
拇指朝下、指尖微微弯曲，整体表达一种蔑视的口风和嘲弄意味。,Gesture_Social,5,250,79,0,0,0,0
保持大拇指向下，其它指节自然放松，传达对当前对象的嘲讽态度。,Gesture_Social,5,250,79,0,0,0,0
以拇指向下的姿势呈现，像是在对某事发表轻蔑的评论。,Gesture_Social,5,250,79,0,0,0,0
让大拇指朝下，剩余手指自然并拢，表现出讥讽的姿态。,Gesture_Social,5,250,79,0,0,0,0
把拇指朝下竖出，手掌保持平展，营造一种冷嘲热讽的感觉。,Gesture_Social,5,250,79,0,0,0,0
拇指向下并微微贴合掌面，像是在示意对方不值一提的嘲弄。,Gesture_Social,5,250,79,0,0,0,0
以拇指向下为主导的姿态，其他手指随意舒展，表达一种轻蔑的挑衅感。,Gesture_Social,5,250,79,0,0,0,0
所有的手指再稍微往里弯曲大约十度的样子。,Extent_Slight,7,220,250,220,220,220,220
目标是让手指整体向内弯曲，达到大约10度的弧度以实现握持的准备状态。,Extent_Slight,7,220,250,220,220,220,220
把食指、中指和无名指轻轻向内收拢大约10度，保持拇指与小指的相对稳定。,Extent_Slight,7,220,250,220,220,220,220
将所有手指向内微弯约10度，形成一个轻微收拢的姿态以便接触物体。,Extent_Slight,7,220,250,220,220,220,220
使五指略微向内弯曲，角度约为10度，准备进行抓取动作。,Extent_Slight,7,220,250,220,220,220,220
把手指向内收拢，保持大约10度的内弯，确保指尖对准潜在抓取点。,Extent_Slight,7,220,250,220,220,220,220
手指从指尖到掌部向内微弯，角度大约10度，呈现轻度握持迹象。,Extent_Slight,7,220,250,220,220,220,220
让每根手指轻轻往内弯曲大约10度，形成一个微收的姿态以便接触物体。,Extent_Slight,7,220,250,220,220,220,220
五指稍向内收展，内弯角度约10度，保持自然的握持准备。,Extent_Slight,7,220,250,220,220,220,220
把指节向内微弯约10度，指尖朝向内部形成柔和的握持准备。,Extent_Slight,7,220,250,220,220,220,220
让所有手指向内微曲，大约10度的弯度，呈现出随时可以抓握的姿态。,Extent_Slight,7,220,250,220,220,220,220
手掌不要完全张开，保持大概百分之八十的张开度。,Extent_Half,3,200,255,200,200,200,200
目标是保持手掌大致八成开合，完成对目标物体的稳固抓取状态。,Extent_Half,3,200,255,200,200,200,200
让拇指与其他手指以固定的角度保持约80%的张开度，以便精准控制抓握力度。,Extent_Half,3,200,255,200,200,200,200
保持掌心朝向目标物体，手掌大约处于80%的张开范围，不要完全张开。,Extent_Half,3,200,255,200,200,200,200
不要把手掌张得太开，维持大约八成的开度以便稳固握取目标物。,Extent_Half,3,200,255,200,200,200,200
将手指与掌心维持在大致80%的张开程度，确保抓取动作的稳定性。,Extent_Half,3,200,255,200,200,200,200
手指保持一定的弯曲，掌心张开到约80%的程度，以实现需要的抓握姿态。,Extent_Half,3,200,255,200,200,200,200
保持八成开度的手掌姿态，不将掌心完全摊平，专注于抓取目标。,Extent_Half,3,200,255,200,200,200,200
不要把手完全张开，维持约80%的张合度以适应目标物体的握持。,Extent_Half,3,200,255,200,200,200,200
让手掌保持在大致80%张开的位置，避免完全展开以确保控制性。,Extent_Half,3,200,255,200,200,200,200
维持手掌的张开度在约80%，确保在抓取过程中既不紧也不松。,Extent_Half,3,200,255,200,200,200,200
